event,x,y,z,adc,zelem,layer
124,-9.36827,29.9495,24.7731,322.351,0,7
124,-9.04652,30.0482,205.292,14.0954,0,7
124,-9.41704,29.9342,205.393,82.9252,0,7
124,-9.57347,29.8845,252.472,687.46,0,7
124,-10.3522,29.6238,-102.04,2776.37,0,7
124,-10.7244,29.4911,-105.178,1204.35,0,7
124,-11.0903,29.3554,242.554,3409.99,0,7
124,-10.8695,29.4379,244.724,11.0347,0,7
124,-11.3582,29.2528,-27.5007,2387.64,0,7
124,-11.3133,29.2702,136.618,862.379,0,7
124,-12.4991,28.7838,169.742,959.104,0,7
124,-12.8712,28.6194,28.6371,4579.64,0,7
124,-14.1732,27.9975,69.8669,344.222,0,7
124,-14.174,27.997,-61.0131,158.394,0,7
124,-14.5848,27.7852,255.475,1270.06,0,7
124,-14.816,27.6627,-72.9561,846.262,0,7
124,-14.8504,27.6442,169.893,270.306,0,7
124,-15.5941,27.2316,193.72,800.167,0,7
124,-15.7941,27.1161,196.392,1082.37,0,7
124,-15.8201,27.1009,149.484,647.375,0,7
124,-16.8847,26.4508,-0.307662,513.91,0,7
124,-17.9857,25.7148,-15.4648,3459.83,0,7
124,-18.2608,25.5201,148.93,717.521,0,7
124,-18.4311,25.3974,-58.2108,408.644,0,7
124,-18.8016,25.1244,-84.0509,1277.5,0,7
124,-19.0715,24.9202,-18.8238,348.34,0,7
124,-19.4506,24.6254,-9.52218,1273.39,0,7
124,-19.645,24.4706,37.3239,2710.69,0,7
124,-20.7227,23.5649,-92.5364,8275.87,0,7
124,-20.4322,23.8173,-81.8676,6185.61,0,7
124,-20.5474,23.7179,248.665,1442.43,0,7
124,-20.3207,23.9124,-56.479,336.316,0,7
124,-21.6101,22.7539,-62.1266,349.435,0,7
124,-21.8871,22.4876,-62.1366,227.042,0,7
124,-22.4542,21.9213,30.8256,155.079,0,7
124,-23.2682,21.0553,132.318,218.501,0,7
124,-23.5553,20.7336,206.712,1230.01,0,7
124,-24.4294,19.6962,-97.1963,1635.86,0,7
124,-25.1631,18.7497,115.208,56.4128,0,7
124,-26.3647,17.0188,4.71249,704.62,0,7
124,-26.2915,17.1316,178.83,114.812,0,7
124,-26.8623,16.2219,-8.88444,342.82,0,7
124,-26.9295,16.1102,295.415,861.669,0,7
124,-27.5881,14.9543,-58.2264,438.409,0,7
124,-27.6133,14.9079,-92.5232,351.009,0,7
124,-27.8499,14.461,-54.3743,926.337,0,7
124,-27.8631,14.4354,72.0947,843.019,0,7
124,-27.9439,14.2784,56.3603,311,0,7
124,-28.7025,12.6848,202.238,945.211,0,7
124,-29.1547,11.6076,-79.461,4366.84,0,7
124,-29.3881,11.0034,-69.9921,6174.29,0,7
124,-29.012,11.9598,-22.1628,3263.17,0,7
124,-28.9942,12.003,246.069,1154.39,0,7
124,-29.2477,11.3714,-87.5288,1923.64,0,7
124,-29.251,11.3627,-33.6982,3601.81,0,7
124,-29.2805,11.2866,29.4411,686.19,0,7
124,-29.2739,11.3037,269.75,1749.4,0,7
124,-29.6014,10.4159,-51.043,3993.42,0,7
124,-29.596,10.4312,-58.1789,583.068,0,7
124,-29.5579,10.5388,27.9742,491.257,0,7
124,-29.6907,10.1586,-93.993,960.887,0,7
