event,x,y,z,adc,zelem,layer
6,-31.4522,-5.62952,79.9997,244.168,0,8
6,-28.7721,-13.896,113.504,275.574,0,8
6,-28.4177,-14.607,-76.2573,76.9674,0,8
6,-28.3596,-14.7196,305.441,240.728,0,8
6,-27.8628,-15.6396,-69.1517,2981.36,0,8
6,-28.1022,-15.2052,101.32,753.038,0,8
6,-27.1919,-16.7789,222.342,210.356,0,8
6,-25.7763,-18.8816,148.839,178.789,0,8
6,-25.7763,-18.8816,262.108,14.0987,0,8
6,-24.5879,-20.405,166.06,869.553,0,8
6,-24.6851,-20.2873,275.222,74.133,0,8
6,-23.8755,-21.2342,-74.972,11.5336,0,8
6,-23.5,-21.6491,31.5677,223.39,0,8
6,-22.4039,-22.7815,107.772,20.0416,0,8
6,-21.8217,-23.3397,-64.6641,80.1051,0,8
6,-21.4297,-23.7002,293.871,619.039,0,8
6,-20.7558,-24.2925,200.208,174.292,0,8
6,-18.9887,-25.6975,-76.9994,243.693,0,8
6,-18.2034,-26.2596,259.372,745.756,0,8
6,-17.8568,-26.4965,18.0141,668.67,0,8
6,-16.7865,-27.1872,-53.5921,522.6,0,8
6,-15.399,-27.9964,-38.0014,297.375,0,8
6,-15.0535,-28.1837,283.748,762.605,0,8
6,-12.336,-29.4746,-58.0545,645.162,0,8
6,-11.5668,-29.7849,-80.908,12.0555,0,8
6,-8.52738,-30.7931,182.964,33.3573,0,8
6,-7.29901,-31.1071,165.472,550.39,0,8
6,-6.32204,-31.3203,137.948,1055.96,0,8
6,-5.78309,-31.4243,42.4212,162.741,0,8
6,-4.31469,-31.6593,227.213,719.179,0,8
6,-2.53106,-31.8516,125.27,471.476,0,8
6,-2.42367,-31.8599,153.218,254.018,0,8
6,-2.13214,-31.8808,-97.8088,591.932,0,8
6,-1.5051,-31.9165,73.8319,1478.02,0,8
6,-0.927515,-31.9385,132.712,231.283,0,8
6,1.23567,-31.9281,59.8998,528.176,0,8
6,1.92399,-31.894,-96.8586,150.291,0,8
6,3.7413,-31.7322,176.376,320.312,0,8
6,4.88711,-31.576,214.465,481.807,0,8
6,4.92662,-31.5699,271.109,442.521,0,8
6,5.82521,-31.4165,294.756,29.1942,0,8
6,6.97055,-31.1824,-73.0007,545.492,0,8
6,7.32615,-31.1008,-47.078,938.59,0,8
6,9.81795,-30.4062,-6.14219,566.888,0,8
6,9.74037,-30.4312,193.584,98.027,0,8
