event,layer,phi,tbin,adc,zelem,x,y,z,plot_x,plot_y,plot_z
43,15,0.97757,805,313.11,0,20.098,29.8084,235.82,805,8.38559,12.4371
43,15,0.97757,806,365.529,0,20.098,29.8084,236.244,806,8.38559,12.4371
43,15,0.97757,807,103.181,0,20.098,29.8084,236.668,807,8.38559,12.4371
43,15,0.97757,808,33.3045,0,20.098,29.8084,237.092,808,8.38559,12.4371
43,15,0.97757,809,15.1396,0,20.098,29.8084,237.516,809,8.38559,12.4371
43,15,0.97757,810,12.7992,0,20.098,29.8084,237.94,810,8.38559,12.4371
43,15,0.98314,642,70.0525,0,19.9316,29.9199,166.708,642,8.31618,12.4836
43,15,0.98314,643,76.3208,0,19.9316,29.9199,167.132,643,8.31618,12.4836
43,15,0.98314,644,13.5343,0,19.9316,29.9199,167.556,644,8.31618,12.4836
43,15,0.98314,804,59.0364,0,19.9316,29.9199,235.396,804,8.31618,12.4836
43,15,0.98314,805,176.106,0,19.9316,29.9199,235.82,805,8.31618,12.4836
43,15,0.98314,806,450.165,0,19.9316,29.9199,236.244,806,8.31618,12.4836
43,15,0.98314,807,211.805,0,19.9316,29.9199,236.668,807,8.31618,12.4836
43,15,0.98314,808,90.0897,0,19.9316,29.9199,237.092,808,8.31618,12.4836
43,15,0.98314,809,27.8541,0,19.9316,29.9199,237.516,809,8.31618,12.4836
43,15,0.98314,810,14.5169,0,19.9316,29.9199,237.94,810,8.31618,12.4836
43,15,0.98314,811,11.1149,0,19.9316,29.9199,238.364,811,8.31618,12.4836
43,15,0.98871,642,71.0021,0,19.7646,30.0304,166.708,642,8.24652,12.5298
43,15,0.98871,643,78.2944,0,19.7646,30.0304,167.132,643,8.24652,12.5298
43,15,0.98871,644,15.5474,0,19.7646,30.0304,167.556,644,8.24652,12.5298
43,15,0.98871,806,71.1982,0,19.7646,30.0304,236.244,806,8.24652,12.5298
43,15,0.98871,807,63.4679,0,19.7646,30.0304,236.668,807,8.24652,12.5298
43,15,0.98871,808,31.4279,0,19.7646,30.0304,237.092,808,8.24652,12.5298
43,15,0.99428,642,20.9839,0,19.5971,30.14,166.708,642,8.1766,12.5755
43,15,0.99428,643,27.368,0,19.5971,30.14,167.132,643,8.1766,12.5755
43,15,0.99985,643,12.1132,0,19.4289,30.2487,167.132,643,8.10642,12.6209
43,15,1.05555,536,27.0182,0,17.7147,31.2835,121.764,536,7.39121,13.0526
43,15,1.05555,537,81.5076,0,17.7147,31.2835,122.188,537,7.39121,13.0526
43,15,1.05555,538,24.9239,0,17.7147,31.2835,122.612,538,7.39121,13.0526
43,15,1.06112,536,18.0364,0,17.5402,31.3817,121.764,536,7.31839,13.0936
43,15,1.06112,537,38.3599,0,17.5402,31.3817,122.188,537,7.31839,13.0936
43,15,1.06112,538,12.0103,0,17.5402,31.3817,122.612,538,7.31839,13.0936
43,15,1.06669,940,54.0364,0,17.3651,31.4789,293.06,940,7.24534,13.1341
43,15,1.06669,941,46.0153,0,17.3651,31.4789,293.484,941,7.24534,13.1341
43,15,1.07226,459,36.0364,0,17.1895,31.5751,89.116,459,7.17207,13.1743
43,15,1.07226,460,62.6876,0,17.1895,31.5751,89.54,460,7.17207,13.1743
43,15,1.07226,461,35.7372,0,17.1895,31.5751,89.964,461,7.17207,13.1743
43,15,1.07226,940,97.0546,0,17.1895,31.5751,293.06,940,7.17207,13.1743
43,15,1.07226,941,110.814,0,17.1895,31.5751,293.484,941,7.17207,13.1743
43,15,1.07226,942,20.59,0,17.1895,31.5751,293.908,942,7.17207,13.1743
43,15,1.07783,459,60.1092,0,17.0133,31.6704,89.116,459,7.09857,13.214
43,15,1.07783,460,65.1889,0,17.0133,31.6704,89.54,460,7.09857,13.214
43,15,1.07783,461,26.2174,0,17.0133,31.6704,89.964,461,7.09857,13.214
43,15,1.07783,940,64.0364,0,17.0133,31.6704,293.06,940,7.09857,13.214
43,15,1.07783,941,139.197,0,17.0133,31.6704,293.484,941,7.09857,13.214
43,15,1.07783,942,31.5719,0,17.0133,31.6704,293.908,942,7.09857,13.214
43,15,1.0834,940,11,0,16.8367,31.7647,293.06,940,7.02486,13.2534
43,15,1.0834,941,36.2002,0,16.8367,31.7647,293.484,941,7.02486,13.2534
43,15,1.09454,200,12.9818,0,16.4818,31.9503,-20.7,200,6.87678,13.3308
43,15,1.09454,201,11.2205,0,16.4818,31.9503,-20.276,201,6.87678,13.3308
43,15,1.10011,200,68.1253,0,16.3035,32.0416,-20.7,200,6.80242,13.3689
43,15,1.10011,201,54.3488,0,16.3035,32.0416,-20.276,201,6.80242,13.3689
43,15,1.10568,199,24,0,16.1248,32.1319,-21.124,199,6.72784,13.4066
43,15,1.10568,200,121.437,0,16.1248,32.1319,-20.7,200,6.72784,13.4066
43,15,1.10568,201,56.5894,0,16.1248,32.1319,-20.276,201,6.72784,13.4066
43,15,1.11125,199,21.9636,0,15.9456,32.2212,-21.124,199,6.65306,13.4438
43,15,1.11125,200,82.3683,0,15.9456,32.2212,-20.7,200,6.65306,13.4438
43,15,1.11125,201,29.8187,0,15.9456,32.2212,-20.276,201,6.65306,13.4438
43,15,1.11682,327,30.0364,0,15.7659,32.3095,33.148,327,6.57808,13.4807
43,15,1.11682,328,37.5784,0,15.7659,32.3095,33.572,328,6.57808,13.4807
43,15,1.11682,329,11.1855,0,15.7659,32.3095,33.996,329,6.57808,13.4807
43,15,1.12239,327,21.0707,0,15.5856,32.3968,33.148,327,6.50288,13.5171
43,15,1.12239,328,19.4449,0,15.5856,32.3968,33.572,328,6.50288,13.5171
43,15,1.12797,381,22.0003,0,15.4049,32.4832,56.044,381,6.42749,13.5531
43,15,1.12797,382,65.4008,0,15.4049,32.4832,56.468,382,6.42749,13.5531
43,15,1.12797,383,21.538,0,15.4049,32.4832,56.892,383,6.42749,13.5531
43,15,1.15582,804,12.2143,0,14.4944,32.8995,235.396,804,6.04758,13.7269
43,15,1.16139,803,43.1456,0,14.3109,32.9798,234.972,803,5.97102,13.7603
43,15,1.16139,804,82.9117,0,14.3109,32.9798,235.396,804,5.97102,13.7603
43,15,1.16139,805,38.2997,0,14.3109,32.9798,235.82,805,5.97102,13.7603
43,15,1.21152,236,11.0182,0,12.6403,33.6555,-5.436,236,5.27398,14.0423
43,15,1.21152,237,13.2164,0,12.6403,33.6555,-5.012,237,5.27398,14.0423
43,15,1.21152,945,58.0182,0,12.6403,33.6555,295.18,945,5.27398,14.0423
43,15,1.21152,946,177.072,0,12.6403,33.6555,295.604,946,5.27398,14.0423
43,15,1.21152,947,89.1528,0,12.6403,33.6555,296.028,947,5.27398,14.0423
43,15,1.21152,948,14.2229,0,12.6403,33.6555,296.452,948,5.27398,14.0423
43,15,1.21709,236,39,0,12.4526,33.7254,-5.436,236,5.19568,14.0714
43,15,1.21709,237,68.71,0,12.4526,33.7254,-5.012,237,5.19568,14.0714
43,15,1.21709,238,32.8663,0,12.4526,33.7254,-4.588,238,5.19568,14.0714
43,15,1.21709,571,28.0182,0,12.4526,33.7254,136.604,571,5.19568,14.0714
43,15,1.21709,572,37.5258,0,12.4526,33.7254,137.028,572,5.19568,14.0714
43,15,1.21709,945,95.0546,0,12.4526,33.7254,295.18,945,5.19568,14.0714
43,15,1.21709,946,551.778,0,12.4526,33.7254,295.604,946,5.19568,14.0714
43,15,1.21709,947,481.586,0,12.4526,33.7254,296.028,947,5.19568,14.0714
43,15,1.21709,948,96.8106,0,12.4526,33.7254,296.452,948,5.19568,14.0714
43,15,1.21709,949,22.0688,0,12.4526,33.7254,296.876,949,5.19568,14.0714
43,15,1.21709,950,18.0652,0,12.4526,33.7254,297.3,950,5.19568,14.0714
43,15,1.21709,951,15.2555,0,12.4526,33.7254,297.724,951,5.19568,14.0714
43,15,1.21709,952,13.6355,0,12.4526,33.7254,298.148,952,5.19568,14.0714
43,15,1.21709,953,11.2016,0,12.4526,33.7254,298.572,953,5.19568,14.0714
43,15,1.22266,237,18.1295,0,12.2646,33.7942,-5.012,237,5.11722,14.1001
43,15,1.22266,238,12.4423,0,12.2646,33.7942,-4.588,238,5.11722,14.1001
43,15,1.22266,571,77.0182,0,12.2646,33.7942,136.604,571,5.11722,14.1001
43,15,1.22266,572,163.418,0,12.2646,33.7942,137.028,572,5.11722,14.1001
43,15,1.22266,573,38.204,0,12.2646,33.7942,137.452,573,5.11722,14.1001
43,15,1.22266,945,13.0182,0,12.2646,33.7942,295.18,945,5.11722,14.1001
43,15,1.22266,946,147.253,0,12.2646,33.7942,295.604,946,5.11722,14.1001
43,15,1.22266,947,228.9,0,12.2646,33.7942,296.028,947,5.11722,14.1001
43,15,1.22266,948,55.6807,0,12.2646,33.7942,296.452,948,5.11722,14.1001
43,15,1.22823,571,54,0,12.0761,33.862,136.604,571,5.0386,14.1284
43,15,1.22823,572,217.983,0,12.0761,33.862,137.028,572,5.0386,14.1284
43,15,1.22823,573,67.8204,0,12.0761,33.862,137.452,573,5.0386,14.1284
43,15,1.2338,571,38.9818,0,11.8873,33.9287,136.604,571,4.95982,14.1563
43,15,1.2338,572,249.694,0,11.8873,33.9287,137.028,572,4.95982,14.1563
43,15,1.2338,573,108.147,0,11.8873,33.9287,137.452,573,4.95982,14.1563
43,15,1.2338,574,13.4306,0,11.8873,33.9287,137.876,574,4.95982,14.1563
43,15,1.2338,889,62,0,11.8873,33.9287,271.436,889,4.95982,14.1563
43,15,1.2338,890,106.129,0,11.8873,33.9287,271.86,890,4.95982,14.1563
43,15,1.2338,891,27.9104,0,11.8873,33.9287,272.284,891,4.95982,14.1563
43,15,1.23937,571,16.0364,0,11.6982,33.9944,136.604,571,4.88089,14.1837
43,15,1.23937,572,161.324,0,11.6982,33.9944,137.028,572,4.88089,14.1837
43,15,1.23937,573,88.2172,0,11.6982,33.9944,137.452,573,4.88089,14.1837
43,15,1.23937,574,12.3949,0,11.6982,33.9944,137.876,574,4.88089,14.1837
43,15,1.23937,889,63.0364,0,11.6982,33.9944,271.436,889,4.88089,14.1837
43,15,1.23937,890,64.1791,0,11.6982,33.9944,271.86,890,4.88089,14.1837
43,15,1.23937,891,14.1905,0,11.6982,33.9944,272.284,891,4.88089,14.1837
43,15,1.24494,162,20.0728,0,11.5086,34.059,-36.812,162,4.80181,14.2107
43,15,1.24494,572,42.0364,0,11.5086,34.059,137.028,572,4.80181,14.2107
43,15,1.24494,573,30.7968,0,11.5086,34.059,137.452,573,4.80181,14.2107
43,15,1.25051,162,47.1092,0,11.3187,34.1226,-36.812,162,4.72258,14.2372
43,15,1.25051,163,63.9523,0,11.3187,34.1226,-36.388,163,4.72258,14.2372
43,15,1.25051,164,11.9897,0,11.3187,34.1226,-35.964,164,4.72258,14.2372
43,15,1.25608,162,78.0364,0,11.1285,34.1851,-36.812,162,4.64321,14.2633
43,15,1.25608,163,72.4522,0,11.1285,34.1851,-36.388,163,4.64321,14.2633
43,15,1.25608,164,12.5778,0,11.1285,34.1851,-35.964,164,4.64321,14.2633
43,15,1.26165,162,69.1092,0,10.9379,34.2466,-36.812,162,4.56369,14.2889
43,15,1.26165,163,35.3528,0,10.9379,34.2466,-36.388,163,4.56369,14.2889
43,15,1.27836,906,34.0364,0,10.3641,34.4246,278.644,906,4.32428,14.3632
43,15,1.27836,907,80.6512,0,10.3641,34.4246,279.068,907,4.32428,14.3632
43,15,1.27836,908,23.0327,0,10.3641,34.4246,279.492,908,4.32428,14.3632
43,15,1.28393,675,14,0,10.1722,34.4818,180.7,675,4.24421,14.387
43,15,1.28393,676,14,0,10.1722,34.4818,181.124,676,4.24421,14.387
43,15,1.28393,906,84,0,10.1722,34.4818,278.644,906,4.24421,14.387
43,15,1.28393,907,203.529,0,10.1722,34.4818,279.068,907,4.24421,14.387
43,15,1.28393,908,53.0307,0,10.1722,34.4818,279.492,908,4.24421,14.387
43,15,1.2895,675,12,0,9.97999,34.5379,180.7,675,4.16401,14.4104
43,15,1.2895,676,13,0,9.97999,34.5379,181.124,676,4.16401,14.4104
43,15,1.2895,906,13.9818,0,9.97999,34.5379,278.644,906,4.16401,14.4104
43,15,1.2895,907,33.2388,0,9.97999,34.5379,279.068,907,4.16401,14.4104
43,15,1.31735,422,46,0,9.01433,34.8024,73.428,422,3.7611,14.5208
43,15,1.31735,423,137.837,0,9.01433,34.8024,73.852,423,3.7611,14.5208
43,15,1.31735,424,29.2352,0,9.01433,34.8024,74.276,424,3.7611,14.5208
43,15,1.32292,423,35.1456,0,8.82033,34.8521,73.852,423,3.68016,14.5415
43,15,1.32292,424,11.7661,0,8.82033,34.8521,74.276,424,3.68016,14.5415
43,15,1.32292,911,32.1456,0,8.82033,34.8521,280.764,911,3.68016,14.5415
43,15,1.32292,912,39.7114,0,8.82033,34.8521,281.188,912,3.68016,14.5415
43,15,1.32292,913,14.3397,0,8.82033,34.8521,281.612,913,3.68016,14.5415
43,15,1.32849,423,121.055,0,8.62606,34.9007,73.852,423,3.5991,14.5618
43,15,1.32849,424,202.251,0,8.62606,34.9007,74.276,424,3.5991,14.5618
43,15,1.32849,425,50.6333,0,8.62606,34.9007,74.7,425,3.5991,14.5618
43,15,1.32849,910,143,0,8.62606,34.9007,280.34,910,3.5991,14.5618
43,15,1.32849,911,715.603,0,8.62606,34.9007,280.764,911,3.5991,14.5618
43,15,1.32849,912,639.284,0,8.62606,34.9007,281.188,912,3.5991,14.5618
43,15,1.32849,913,218.887,0,8.62606,34.9007,281.612,913,3.5991,14.5618
43,15,1.32849,914,44.5587,0,8.62606,34.9007,282.036,914,3.5991,14.5618
43,15,1.32849,915,24.9675,0,8.62606,34.9007,282.46,915,3.5991,14.5618
43,15,1.32849,916,20.3645,0,8.62606,34.9007,282.884,916,3.5991,14.5618
43,15,1.32849,917,19.0243,0,8.62606,34.9007,283.308,917,3.5991,14.5618
43,15,1.32849,918,13.9712,0,8.62606,34.9007,283.732,918,3.5991,14.5618
43,15,1.32849,919,14.0994,0,8.62606,34.9007,284.156,919,3.5991,14.5618
43,15,1.32849,920,12,0,8.62606,34.9007,284.58,920,3.5991,14.5618
43,15,1.33406,424,28.091,0,8.43152,34.9482,74.276,424,3.51793,14.5816
43,15,1.33406,425,11.5903,0,8.43152,34.9482,74.7,425,3.51793,14.5816
43,15,1.33406,529,102.036,0,8.43152,34.9482,118.796,529,3.51793,14.5816
43,15,1.33406,530,97.8889,0,8.43152,34.9482,119.22,530,3.51793,14.5816
43,15,1.33406,531,20.4194,0,8.43152,34.9482,119.644,531,3.51793,14.5816
43,15,1.33406,911,36.1779,0,8.43152,34.9482,280.764,911,3.51793,14.5816
43,15,1.33406,912,22.8128,0,8.43152,34.9482,281.188,912,3.51793,14.5816
43,15,1.33963,486,19.0182,0,8.23673,34.9946,100.564,486,3.43666,14.601
43,15,1.33963,487,20.362,0,8.23673,34.9946,100.988,487,3.43666,14.601
43,15,1.33963,529,72.0575,0,8.23673,34.9946,118.796,529,3.43666,14.601
43,15,1.33963,530,177.362,0,8.23673,34.9946,119.22,530,3.43666,14.601
43,15,1.33963,531,97.4091,0,8.23673,34.9946,119.644,531,3.43666,14.601
43,15,1.33963,532,16.5955,0,8.23673,34.9946,120.068,532,3.43666,14.601
43,15,1.3452,486,16,0,8.04167,35.04,100.564,486,3.35527,14.6199
43,15,1.3452,487,40.2913,0,8.04167,35.04,100.988,487,3.35527,14.6199
43,15,1.3452,530,44.9854,0,8.04167,35.04,119.22,530,3.35527,14.6199
43,15,1.3452,531,118.806,0,8.04167,35.04,119.644,531,3.35527,14.6199
43,15,1.3452,532,36.8618,0,8.04167,35.04,120.068,532,3.35527,14.6199
43,15,1.35077,486,11.9818,0,7.84637,35.0842,100.564,486,3.27378,14.6384
43,15,1.35077,487,44.2023,0,7.84637,35.0842,100.988,487,3.27378,14.6384
43,15,1.35077,488,30.9801,0,7.84637,35.0842,101.412,488,3.27378,14.6384
43,15,1.35077,531,69.1706,0,7.84637,35.0842,119.644,531,3.27378,14.6384
43,15,1.35077,532,34.4071,0,7.84637,35.0842,120.068,532,3.27378,14.6384
43,15,1.35634,487,17.0021,0,7.65082,35.1274,100.988,487,3.1922,14.6564
43,15,1.35634,488,74.3113,0,7.65082,35.1274,101.412,488,3.1922,14.6564
43,15,1.35634,489,35.6227,0,7.65082,35.1274,101.836,489,3.1922,14.6564
43,15,1.36191,487,13,0,7.45504,35.1694,100.988,487,3.11051,14.6739
43,15,1.36191,488,145.237,0,7.45504,35.1694,101.412,488,3.11051,14.6739
43,15,1.36191,489,184.849,0,7.45504,35.1694,101.836,489,3.11051,14.6739
43,15,1.36191,490,36.8349,0,7.45504,35.1694,102.26,490,3.11051,14.6739
43,15,1.36191,608,59.1821,0,7.45504,35.1694,152.292,608,3.11051,14.6739
43,15,1.36191,609,32.2352,0,7.45504,35.1694,152.716,609,3.11051,14.6739
43,15,1.36748,488,16,0,7.25902,35.2104,101.412,488,3.02872,14.691
43,15,1.36748,489,55.2913,0,7.25902,35.2104,101.836,489,3.02872,14.691
43,15,1.36748,490,22.259,0,7.25902,35.2104,102.26,490,3.02872,14.691
43,15,1.36748,608,46.0526,0,7.25902,35.2104,152.292,608,3.02872,14.691
43,15,1.36748,609,50.884,0,7.25902,35.2104,152.716,609,3.02872,14.691
43,15,1.36748,610,12.6926,0,7.25902,35.2104,153.14,610,3.02872,14.691
43,15,1.37305,489,19.0021,0,7.06278,35.2503,101.836,489,2.94685,14.7077
43,15,1.37305,490,51.3477,0,7.06278,35.2503,102.26,490,2.94685,14.7077
43,15,1.37305,491,16.2362,0,7.06278,35.2503,102.684,491,2.94685,14.7077
43,15,1.37305,550,32.0712,0,7.06278,35.2503,127.7,550,2.94685,14.7077
43,15,1.37305,551,15.6455,0,7.06278,35.2503,128.124,551,2.94685,14.7077
43,15,1.37305,608,24.0003,0,7.06278,35.2503,152.292,608,2.94685,14.7077
43,15,1.37305,609,69.4372,0,7.06278,35.2503,152.716,609,2.94685,14.7077
43,15,1.37305,610,26.6431,0,7.06278,35.2503,153.14,610,2.94685,14.7077
43,15,1.37862,489,31.9818,0,6.86632,35.2891,101.836,489,2.86487,14.7239
43,15,1.37862,490,234.566,0,6.86632,35.2891,102.26,490,2.86487,14.7239
43,15,1.37862,491,135.761,0,6.86632,35.2891,102.684,491,2.86487,14.7239
43,15,1.37862,492,21.5988,0,6.86632,35.2891,103.108,492,2.86487,14.7239
43,15,1.37862,550,32.0406,0,6.86632,35.2891,127.7,550,2.86487,14.7239
43,15,1.37862,551,29.6185,0,6.86632,35.2891,128.124,551,2.86487,14.7239
43,15,1.37862,609,30.0408,0,6.86632,35.2891,152.716,609,2.86487,14.7239
43,15,1.37862,610,24.5822,0,6.86632,35.2891,153.14,610,2.86487,14.7239
43,15,1.38419,379,14,0,6.66965,35.3268,55.196,379,2.78282,14.7396
43,15,1.38419,380,35.2549,0,6.66965,35.3268,55.62,380,2.78282,14.7396
43,15,1.38419,381,23.8627,0,6.66965,35.3268,56.044,381,2.78282,14.7396
43,15,1.38419,490,37.0364,0,6.66965,35.3268,102.26,490,2.78282,14.7396
43,15,1.38419,491,68.7058,0,6.66965,35.3268,102.684,491,2.78282,14.7396
43,15,1.38419,492,20.8626,0,6.66965,35.3268,103.108,492,2.78282,14.7396
43,15,1.38419,610,13.0626,0,6.66965,35.3268,153.14,610,2.78282,14.7396
43,15,1.38976,379,254.036,0,6.47277,35.3634,55.196,379,2.70067,14.7549
43,15,1.38976,380,724.656,0,6.47277,35.3634,55.62,380,2.70067,14.7549
43,15,1.38976,381,567.228,0,6.47277,35.3634,56.044,381,2.70067,14.7549
43,15,1.38976,382,106.261,0,6.47277,35.3634,56.468,382,2.70067,14.7549
43,15,1.38976,383,28.8325,0,6.47277,35.3634,56.892,383,2.70067,14.7549
43,15,1.38976,384,23.1848,0,6.47277,35.3634,57.316,384,2.70067,14.7549
43,15,1.38976,385,19.7867,0,6.47277,35.3634,57.74,385,2.70067,14.7549
43,15,1.38976,386,18.646,0,6.47277,35.3634,58.164,386,2.70067,14.7549
43,15,1.38976,387,14.7694,0,6.47277,35.3634,58.588,387,2.70067,14.7549
43,15,1.38976,388,12.0722,0,6.47277,35.3634,59.012,388,2.70067,14.7549
43,15,1.38976,490,35.0182,0,6.47277,35.3634,102.26,490,2.70067,14.7549
43,15,1.38976,491,228.653,0,6.47277,35.3634,102.684,491,2.70067,14.7549
43,15,1.38976,492,117.729,0,6.47277,35.3634,103.108,492,2.70067,14.7549
43,15,1.38976,493,16.2425,0,6.47277,35.3634,103.532,493,2.70067,14.7549
43,15,1.38976,551,79.0364,0,6.47277,35.3634,128.124,551,2.70067,14.7549
43,15,1.38976,552,125.47,0,6.47277,35.3634,128.548,552,2.70067,14.7549
43,15,1.38976,553,29.5587,0,6.47277,35.3634,128.972,553,2.70067,14.7549
43,15,1.38976,610,75.1874,0,6.47277,35.3634,153.14,610,2.70067,14.7549
43,15,1.38976,611,97.5312,0,6.47277,35.3634,153.564,611,2.70067,14.7549
43,15,1.38976,612,33.1029,0,6.47277,35.3634,153.988,612,2.70067,14.7549
43,15,1.39533,381,93.1618,0,6.27569,35.3989,56.044,381,2.61844,14.7697
43,15,1.39533,382,183.836,0,6.27569,35.3989,56.468,382,2.61844,14.7697
43,15,1.39533,383,115.938,0,6.27569,35.3989,56.892,383,2.61844,14.7697
43,15,1.39533,384,20.3916,0,6.27569,35.3989,57.316,384,2.61844,14.7697
43,15,1.39533,491,18.0182,0,6.27569,35.3989,102.684,491,2.61844,14.7697
43,15,1.39533,492,38.3438,0,6.27569,35.3989,103.108,492,2.61844,14.7697
43,15,1.39533,493,11.9961,0,6.27569,35.3989,103.532,493,2.61844,14.7697
43,15,1.39533,551,19.0368,0,6.27569,35.3989,128.124,551,2.61844,14.7697
43,15,1.39533,552,86.3784,0,6.27569,35.3989,128.548,552,2.61844,14.7697
43,15,1.39533,553,48.9005,0,6.27569,35.3989,128.972,553,2.61844,14.7697
43,15,1.39533,611,18.0576,0,6.27569,35.3989,153.564,611,2.61844,14.7697
43,15,1.39533,612,11.3786,0,6.27569,35.3989,153.988,612,2.61844,14.7697
43,15,1.4009,381,251.073,0,6.07841,35.4333,56.044,381,2.53613,14.784
43,15,1.4009,382,612.634,0,6.07841,35.4333,56.468,382,2.53613,14.784
43,15,1.4009,383,419.17,0,6.07841,35.4333,56.892,383,2.53613,14.784
43,15,1.4009,384,78.7809,0,6.07841,35.4333,57.316,384,2.53613,14.784
43,15,1.4009,385,23.4487,0,6.07841,35.4333,57.74,385,2.53613,14.784
43,15,1.4009,386,16.2865,0,6.07841,35.4333,58.164,386,2.53613,14.784
43,15,1.4009,387,15.2818,0,6.07841,35.4333,58.588,387,2.53613,14.784
43,15,1.4009,388,13.5256,0,6.07841,35.4333,59.012,388,2.53613,14.784
43,15,1.4009,389,11.9713,0,6.07841,35.4333,59.436,389,2.53613,14.784
43,15,1.4009,491,13,0,6.07841,35.4333,102.684,491,2.53613,14.784
43,15,1.4009,492,93.2367,0,6.07841,35.4333,103.108,492,2.53613,14.784
43,15,1.4009,493,78.9025,0,6.07841,35.4333,103.532,493,2.53613,14.784
43,15,1.4009,494,16.0856,0,6.07841,35.4333,103.956,494,2.53613,14.784
43,15,1.4009,552,96.0578,0,6.07841,35.4333,128.548,552,2.53613,14.784
43,15,1.4009,553,114.799,0,6.07841,35.4333,128.972,553,2.53613,14.784
43,15,1.4009,554,23.6491,0,6.07841,35.4333,129.396,554,2.53613,14.784
43,15,1.4009,611,35.0519,0,6.07841,35.4333,153.564,611,2.53613,14.784
43,15,1.4009,612,58.6831,0,6.07841,35.4333,153.988,612,2.53613,14.784
43,15,1.4009,613,16.6604,0,6.07841,35.4333,154.412,613,2.53613,14.784
43,15,1.40648,492,19.9839,0,5.88095,35.4666,103.108,492,2.45374,14.7979
43,15,1.40648,493,52.3498,0,5.88095,35.4666,103.532,493,2.45374,14.7979
43,15,1.40648,494,15.2563,0,5.88095,35.4666,103.956,494,2.45374,14.7979
43,15,1.40648,553,21.1481,0,5.88095,35.4666,128.972,553,2.45374,14.7979
43,15,1.40648,554,11.5134,0,5.88095,35.4666,129.396,554,2.45374,14.7979
43,15,1.40648,611,33.0185,0,5.88095,35.4666,153.564,611,2.45374,14.7979
43,15,1.40648,612,105.617,0,5.88095,35.4666,153.988,612,2.45374,14.7979
43,15,1.40648,613,50.4577,0,5.88095,35.4666,154.412,613,2.45374,14.7979
43,15,1.41205,492,11.0182,0,5.6833,35.4988,103.108,492,2.37128,14.8114
43,15,1.41205,493,85.2164,0,5.6833,35.4988,103.532,493,2.37128,14.8114
43,15,1.41205,494,80.7389,0,5.6833,35.4988,103.956,494,2.37128,14.8114
43,15,1.41205,495,14.9772,0,5.6833,35.4988,104.38,495,2.37128,14.8114
43,15,1.41205,553,173.108,0,5.6833,35.4988,128.972,553,2.37128,14.8114
43,15,1.41205,554,280.245,0,5.6833,35.4988,129.396,554,2.37128,14.8114
43,15,1.41205,555,67.9148,0,5.6833,35.4988,129.82,555,2.37128,14.8114
43,15,1.41205,556,12.0975,0,5.6833,35.4988,130.244,556,2.37128,14.8114
43,15,1.41205,611,24.0219,0,5.6833,35.4988,153.564,611,2.37128,14.8114
43,15,1.41205,612,222.456,0,5.6833,35.4988,153.988,612,2.37128,14.8114
43,15,1.41205,613,172.445,0,5.6833,35.4988,154.412,613,2.37128,14.8114
43,15,1.41205,614,31.9927,0,5.6833,35.4988,154.836,614,2.37128,14.8114
43,15,1.41762,493,24.9818,0,5.48548,35.5299,103.532,493,2.28874,14.8244
43,15,1.41762,494,70.439,0,5.48548,35.5299,103.956,494,2.28874,14.8244
43,15,1.41762,495,41.6629,0,5.48548,35.5299,104.38,495,2.28874,14.8244
43,15,1.41762,553,33.0008,0,5.48548,35.5299,128.972,553,2.28874,14.8244
43,15,1.41762,554,170.601,0,5.48548,35.5299,129.396,554,2.28874,14.8244
43,15,1.41762,555,80.6271,0,5.48548,35.5299,129.82,555,2.28874,14.8244
43,15,1.41762,556,11.612,0,5.48548,35.5299,130.244,556,2.28874,14.8244
43,15,1.41762,613,17.1798,0,5.48548,35.5299,154.412,613,2.28874,14.8244
43,15,1.41762,614,13.4686,0,5.48548,35.5299,154.836,614,2.28874,14.8244
43,15,1.42319,494,74.1092,0,5.28749,35.5599,103.956,494,2.20613,14.8369
43,15,1.42319,495,90.4438,0,5.28749,35.5599,104.38,495,2.20613,14.8369
43,15,1.42319,496,20.8981,0,5.28749,35.5599,104.804,496,2.20613,14.8369
43,15,1.42319,554,52.0374,0,5.28749,35.5599,129.396,554,2.20613,14.8369
43,15,1.42319,555,40.9798,0,5.28749,35.5599,129.82,555,2.20613,14.8369
43,15,1.42319,613,37.017,0,5.28749,35.5599,154.412,613,2.20613,14.8369
43,15,1.42319,614,92.6886,0,5.28749,35.5599,154.836,614,2.20613,14.8369
43,15,1.42319,615,33.2843,0,5.28749,35.5599,155.26,615,2.20613,14.8369
43,15,1.42876,495,14.0606,0,5.08933,35.5888,104.38,495,2.12345,14.8489
43,15,1.42876,555,21.0951,0,5.08933,35.5888,129.82,555,2.12345,14.8489
43,15,1.42876,613,11.0346,0,5.08933,35.5888,154.412,613,2.12345,14.8489
43,15,1.42876,614,46.2308,0,5.08933,35.5888,154.836,614,2.12345,14.8489
43,15,1.42876,615,31.0417,0,5.08933,35.5888,155.26,615,2.12345,14.8489
43,15,1.43433,494,11.0182,0,4.89101,35.6166,103.956,494,2.04071,14.8605
43,15,1.43433,495,107.216,0,4.89101,35.6166,104.38,495,2.04071,14.8605
43,15,1.43433,496,106.139,0,4.89101,35.6166,104.804,496,2.04071,14.8605
43,15,1.43433,497,30.7868,0,4.89101,35.6166,105.228,497,2.04071,14.8605
43,15,1.43433,554,19.0379,0,4.89101,35.6166,129.396,554,2.04071,14.8605
