event,layer,phi,tbin,adc,zelem,x,y,z,plot_x,plot_y,plot_z
6,29,-1.69965,126,25.8034,0,-6.14064,-47.3917,-52.076,126,-3.72644,-28.7596
6,29,-1.69965,127,23.7263,0,-6.14064,-47.3917,-51.652,127,-3.72644,-28.7596
6,29,-1.69965,129,46,0,-6.14064,-47.3917,-50.804,129,-3.72644,-28.7596
6,29,-1.69965,130,43,0,-6.14064,-47.3917,-50.38,130,-3.72644,-28.7596
6,29,-1.69965,131,41,0,-6.14064,-47.3917,-49.956,131,-3.72644,-28.7596
6,29,-1.69965,132,38,0,-6.14064,-47.3917,-49.532,132,-3.72644,-28.7596
6,29,-1.69965,133,37,0,-6.14064,-47.3917,-49.108,133,-3.72644,-28.7596
6,29,-1.69965,134,36,0,-6.14064,-47.3917,-48.684,134,-3.72644,-28.7596
6,29,-1.69965,135,33,0,-6.14064,-47.3917,-48.26,135,-3.72644,-28.7596
6,29,-1.69965,136,32,0,-6.14064,-47.3917,-47.836,136,-3.72644,-28.7596
6,29,-1.69965,137,31,0,-6.14064,-47.3917,-47.412,137,-3.72644,-28.7596
6,29,-1.69965,138,31,0,-6.14064,-47.3917,-46.988,138,-3.72644,-28.7596
6,29,-1.69965,139,30,0,-6.14064,-47.3917,-46.564,139,-3.72644,-28.7596
6,29,-1.69965,140,28,0,-6.14064,-47.3917,-46.14,140,-3.72644,-28.7596
6,29,-1.69965,141,28,0,-6.14064,-47.3917,-45.716,141,-3.72644,-28.7596
6,29,-1.69965,142,28,0,-6.14064,-47.3917,-45.292,142,-3.72644,-28.7596
6,29,-1.69965,143,27,0,-6.14064,-47.3917,-44.868,143,-3.72644,-28.7596
6,29,-1.69965,144,26,0,-6.14064,-47.3917,-44.444,144,-3.72644,-28.7596
6,29,-1.69965,145,26,0,-6.14064,-47.3917,-44.02,145,-3.72644,-28.7596
6,29,-1.69965,146,26,0,-6.14064,-47.3917,-43.596,146,-3.72644,-28.7596
6,29,-1.69965,147,25,0,-6.14064,-47.3917,-43.172,147,-3.72644,-28.7596
6,29,-1.69965,148,26,0,-6.14064,-47.3917,-42.748,148,-3.72644,-28.7596
6,29,-1.69965,149,24,0,-6.14064,-47.3917,-42.324,149,-3.72644,-28.7596
6,29,-1.69965,150,22,0,-6.14064,-47.3917,-41.9,150,-3.72644,-28.7596
6,29,-1.69965,151,22,0,-6.14064,-47.3917,-41.476,151,-3.72644,-28.7596
6,29,-1.69965,152,23,0,-6.14064,-47.3917,-41.052,152,-3.72644,-28.7596
6,29,-1.69965,153,24,0,-6.14064,-47.3917,-40.628,153,-3.72644,-28.7596
6,29,-1.69965,154,23,0,-6.14064,-47.3917,-40.204,154,-3.72644,-28.7596
6,29,-1.69965,156,22,0,-6.14064,-47.3917,-39.356,156,-3.72644,-28.7596
6,29,-1.69965,395,42,0,-6.14064,-47.3917,61.98,395,-3.72644,-28.7596
6,29,-1.69965,396,104.583,0,-6.14064,-47.3917,62.404,396,-3.72644,-28.7596
6,29,-1.69965,397,37.9556,0,-6.14064,-47.3917,62.828,397,-3.72644,-28.7596
6,29,-1.69965,505,34.2635,0,-6.14064,-47.3917,108.62,505,-3.72644,-28.7596
6,29,-1.69965,541,72.2296,0,-6.14064,-47.3917,123.884,541,-3.72644,-28.7596
6,29,-1.69965,542,124.201,0,-6.14064,-47.3917,124.308,542,-3.72644,-28.7596
6,29,-1.69965,543,37.7637,0,-6.14064,-47.3917,124.732,543,-3.72644,-28.7596
6,29,-1.69965,590,227.227,0,-6.14064,-47.3917,144.66,590,-3.72644,-28.7596
6,29,-1.69965,591,506.348,0,-6.14064,-47.3917,145.084,591,-3.72644,-28.7596
6,29,-1.69965,592,203.925,0,-6.14064,-47.3917,145.508,592,-3.72644,-28.7596
6,29,-1.69965,593,27.4326,0,-6.14064,-47.3917,145.932,593,-3.72644,-28.7596
6,29,-1.69556,58,67.2791,0,-5.94673,-47.4165,-80.908,58,-3.60876,-28.7746
6,29,-1.69556,59,267.175,0,-5.94673,-47.4165,-80.484,59,-3.60876,-28.7746
6,29,-1.69556,60,223.724,0,-5.94673,-47.4165,-80.06,60,-3.60876,-28.7746
6,29,-1.69556,61,45.1985,0,-5.94673,-47.4165,-79.636,61,-3.60876,-28.7746
6,29,-1.69556,117,322.072,0,-5.94673,-47.4165,-55.892,117,-3.60876,-28.7746
6,29,-1.69556,118,947.137,0,-5.94673,-47.4165,-55.468,118,-3.60876,-28.7746
6,29,-1.69556,119,947.137,0,-5.94673,-47.4165,-55.044,119,-3.60876,-28.7746
6,29,-1.69556,120,947.137,0,-5.94673,-47.4165,-54.62,120,-3.60876,-28.7746
6,29,-1.69556,121,947.137,0,-5.94673,-47.4165,-54.196,121,-3.60876,-28.7746
6,29,-1.69556,122,947.137,0,-5.94673,-47.4165,-53.772,122,-3.60876,-28.7746
6,29,-1.69556,123,153.591,0,-5.94673,-47.4165,-53.348,123,-3.60876,-28.7746
6,29,-1.69556,124,51.7202,0,-5.94673,-47.4165,-52.924,124,-3.60876,-28.7746
6,29,-1.69556,125,42.085,0,-5.94673,-47.4165,-52.5,125,-3.60876,-28.7746
6,29,-1.69556,126,36.0662,0,-5.94673,-47.4165,-52.076,126,-3.60876,-28.7746
6,29,-1.69556,127,32.6321,0,-5.94673,-47.4165,-51.652,127,-3.60876,-28.7746
6,29,-1.69556,128,28.7407,0,-5.94673,-47.4165,-51.228,128,-3.60876,-28.7746
6,29,-1.69556,129,25,0,-5.94673,-47.4165,-50.804,129,-3.60876,-28.7746
6,29,-1.69556,130,22,0,-5.94673,-47.4165,-50.38,130,-3.60876,-28.7746
6,29,-1.69556,395,383.225,0,-5.94673,-47.4165,61.98,395,-3.60876,-28.7746
6,29,-1.69556,396,571.511,0,-5.94673,-47.4165,62.404,396,-3.60876,-28.7746
6,29,-1.69556,397,157.704,0,-5.94673,-47.4165,62.828,397,-3.60876,-28.7746
6,29,-1.69556,398,24.2001,0,-5.94673,-47.4165,63.252,398,-3.60876,-28.7746
6,29,-1.69556,504,65.0555,0,-5.94673,-47.4165,108.196,504,-3.60876,-28.7746
6,29,-1.69556,505,85.9504,0,-5.94673,-47.4165,108.62,505,-3.60876,-28.7746
6,29,-1.69556,506,33.016,0,-5.94673,-47.4165,109.044,506,-3.60876,-28.7746
6,29,-1.69556,531,25.0813,0,-5.94673,-47.4165,119.644,531,-3.60876,-28.7746
6,29,-1.69556,532,320.418,0,-5.94673,-47.4165,120.068,532,-3.60876,-28.7746
6,29,-1.69556,533,122.807,0,-5.94673,-47.4165,120.492,533,-3.60876,-28.7746
6,29,-1.69556,541,89.5408,0,-5.94673,-47.4165,123.884,541,-3.60876,-28.7746
6,29,-1.69556,542,111.444,0,-5.94673,-47.4165,124.308,542,-3.60876,-28.7746
6,29,-1.69556,543,25.5317,0,-5.94673,-47.4165,124.732,543,-3.60876,-28.7746
6,29,-1.69556,590,47.09,0,-5.94673,-47.4165,144.66,590,-3.60876,-28.7746
6,29,-1.69556,591,102.731,0,-5.94673,-47.4165,145.084,591,-3.60876,-28.7746
6,29,-1.69556,592,42.0587,0,-5.94673,-47.4165,145.508,592,-3.60876,-28.7746
6,29,-1.69147,59,112.231,0,-5.75272,-47.4404,-80.484,59,-3.49103,-28.7891
6,29,-1.69147,60,61.7569,0,-5.75272,-47.4404,-80.06,60,-3.49103,-28.7891
6,29,-1.69147,117,35.0148,0,-5.75272,-47.4404,-55.892,117,-3.49103,-28.7891
6,29,-1.69147,118,155.499,0,-5.75272,-47.4404,-55.468,118,-3.49103,-28.7891
6,29,-1.69147,119,315.589,0,-5.75272,-47.4404,-55.044,119,-3.49103,-28.7891
6,29,-1.69147,120,526.622,0,-5.75272,-47.4404,-54.62,120,-3.49103,-28.7891
6,29,-1.69147,121,602.044,0,-5.75272,-47.4404,-54.196,121,-3.49103,-28.7891
6,29,-1.69147,122,237.658,0,-5.75272,-47.4404,-53.772,122,-3.49103,-28.7891
6,29,-1.69147,123,45.3376,0,-5.75272,-47.4404,-53.348,123,-3.49103,-28.7891
6,29,-1.69147,395,122.151,0,-5.75272,-47.4404,61.98,395,-3.49103,-28.7891
6,29,-1.69147,396,118.825,0,-5.75272,-47.4404,62.404,396,-3.49103,-28.7891
6,29,-1.69147,397,24.2302,0,-5.75272,-47.4404,62.828,397,-3.49103,-28.7891
6,29,-1.69147,531,57.0147,0,-5.75272,-47.4404,119.644,531,-3.49103,-28.7891
6,29,-1.69147,532,260.803,0,-5.75272,-47.4404,120.068,532,-3.49103,-28.7891
6,29,-1.69147,533,68.3139,0,-5.75272,-47.4404,120.492,533,-3.49103,-28.7891
6,29,-1.68738,120,28.2336,0,-5.55861,-47.4635,-54.62,120,-3.37323,-28.8031
6,29,-1.68738,121,37.5941,0,-5.55861,-47.4635,-54.196,121,-3.37323,-28.8031
6,29,-1.68738,122,26.0365,0,-5.55861,-47.4635,-53.772,122,-3.37323,-28.8031
6,29,-1.68738,531,86.9862,0,-5.55861,-47.4635,119.644,531,-3.37323,-28.8031
6,29,-1.68738,532,189.195,0,-5.55861,-47.4635,120.068,532,-3.37323,-28.8031
6,29,-1.68738,533,30.6596,0,-5.55861,-47.4635,120.492,533,-3.37323,-28.8031
6,29,-1.68329,531,42.0277,0,-5.3644,-47.4859,119.644,531,-3.25538,-28.8167
6,29,-1.68329,532,46.607,0,-5.3644,-47.4859,120.068,532,-3.25538,-28.8167
6,29,-1.6792,531,101.014,0,-5.17012,-47.5074,119.644,531,-3.13748,-28.8298
6,29,-1.6792,532,80.4131,0,-5.17012,-47.5074,120.068,532,-3.13748,-28.8298
6,29,-1.6792,720,24.04,0,-5.17012,-47.5074,199.78,720,-3.13748,-28.8298
6,29,-1.6792,721,65.3681,0,-5.17012,-47.5074,200.204,721,-3.13748,-28.8298
6,29,-1.6792,722,68.2258,0,-5.17012,-47.5074,200.628,722,-3.13748,-28.8298
6,29,-1.6792,723,93.0089,0,-5.17012,-47.5074,201.052,723,-3.13748,-28.8298
6,29,-1.6792,724,210.032,0,-5.17012,-47.5074,201.476,724,-3.13748,-28.8298
6,29,-1.6792,725,97.5411,0,-5.17012,-47.5074,201.9,725,-3.13748,-28.8298
6,29,-1.67511,532,110.165,0,-4.97574,-47.5282,120.068,532,-3.01952,-28.8424
6,29,-1.67511,533,41.6708,0,-4.97574,-47.5282,120.492,533,-3.01952,-28.8424
6,29,-1.67511,660,72.1542,0,-4.97574,-47.5282,174.34,660,-3.01952,-28.8424
6,29,-1.67511,661,31.1345,0,-4.97574,-47.5282,174.764,661,-3.01952,-28.8424
6,29,-1.67511,719,63.9672,0,-4.97574,-47.5282,199.356,719,-3.01952,-28.8424
6,29,-1.67511,720,218.859,0,-4.97574,-47.5282,199.78,720,-3.01952,-28.8424
6,29,-1.67511,721,364.78,0,-4.97574,-47.5282,200.204,721,-3.01952,-28.8424
6,29,-1.67511,722,240.336,0,-4.97574,-47.5282,200.628,722,-3.01952,-28.8424
6,29,-1.67511,723,203.56,0,-4.97574,-47.5282,201.052,723,-3.01952,-28.8424
6,29,-1.67511,724,329.978,0,-4.97574,-47.5282,201.476,724,-3.01952,-28.8424
6,29,-1.67511,725,130.96,0,-4.97574,-47.5282,201.9,725,-3.01952,-28.8424
6,29,-1.67511,726,31.7849,0,-4.97574,-47.5282,202.324,726,-3.01952,-28.8424
6,29,-1.67511,727,41.2576,0,-4.97574,-47.5282,202.748,727,-3.01952,-28.8424
6,29,-1.67511,728,64.0649,0,-4.97574,-47.5282,203.172,728,-3.01952,-28.8424
6,29,-1.67511,729,34.3474,0,-4.97574,-47.5282,203.596,729,-3.01952,-28.8424
6,29,-1.67511,741,24.8098,0,-4.97574,-47.5282,208.684,741,-3.01952,-28.8424
6,29,-1.67511,742,32.7798,0,-4.97574,-47.5282,209.108,742,-3.01952,-28.8424
6,29,-1.67102,319,44.3615,0,-4.78128,-47.5481,29.756,319,-2.90151,-28.8545
6,29,-1.67102,320,88.9286,0,-4.78128,-47.5481,30.18,320,-2.90151,-28.8545
6,29,-1.67102,321,30.0385,0,-4.78128,-47.5481,30.604,321,-2.90151,-28.8545
6,29,-1.67102,531,42,0,-4.78128,-47.5481,119.644,531,-2.90151,-28.8545
6,29,-1.67102,532,262.583,0,-4.78128,-47.5481,120.068,532,-2.90151,-28.8545
6,29,-1.67102,533,74.147,0,-4.78128,-47.5481,120.492,533,-2.90151,-28.8545
6,29,-1.67102,659,23,0,-4.78128,-47.5481,173.916,659,-2.90151,-28.8545
6,29,-1.67102,660,148.319,0,-4.78128,-47.5481,174.34,660,-2.90151,-28.8545
6,29,-1.67102,661,76.3337,0,-4.78128,-47.5481,174.764,661,-2.90151,-28.8545
6,29,-1.67102,713,36.4379,0,-4.78128,-47.5481,196.812,713,-2.90151,-28.8545
6,29,-1.67102,714,36.885,0,-4.78128,-47.5481,197.236,714,-2.90151,-28.8545
6,29,-1.67102,715,45.2788,0,-4.78128,-47.5481,197.66,715,-2.90151,-28.8545
6,29,-1.67102,716,56.7366,0,-4.78128,-47.5481,198.084,716,-2.90151,-28.8545
6,29,-1.67102,718,28.2409,0,-4.78128,-47.5481,198.932,718,-2.90151,-28.8545
6,29,-1.67102,719,936.021,0,-4.78128,-47.5481,199.356,719,-2.90151,-28.8545
6,29,-1.67102,720,936.021,0,-4.78128,-47.5481,199.78,720,-2.90151,-28.8545
6,29,-1.67102,721,936.021,0,-4.78128,-47.5481,200.204,721,-2.90151,-28.8545
6,29,-1.67102,722,738.514,0,-4.78128,-47.5481,200.628,722,-2.90151,-28.8545
6,29,-1.67102,723,456.029,0,-4.78128,-47.5481,201.052,723,-2.90151,-28.8545
6,29,-1.67102,724,478.893,0,-4.78128,-47.5481,201.476,724,-2.90151,-28.8545
6,29,-1.67102,725,427.958,0,-4.78128,-47.5481,201.9,725,-2.90151,-28.8545
6,29,-1.67102,726,157.175,0,-4.78128,-47.5481,202.324,726,-2.90151,-28.8545
6,29,-1.67102,727,245.608,0,-4.78128,-47.5481,202.748,727,-2.90151,-28.8545
6,29,-1.67102,728,307.742,0,-4.78128,-47.5481,203.172,728,-2.90151,-28.8545
6,29,-1.67102,729,199.986,0,-4.78128,-47.5481,203.596,729,-2.90151,-28.8545
6,29,-1.67102,730,149.836,0,-4.78128,-47.5481,204.02,730,-2.90151,-28.8545
6,29,-1.67102,731,116.277,0,-4.78128,-47.5481,204.444,731,-2.90151,-28.8545
6,29,-1.67102,732,126.593,0,-4.78128,-47.5481,204.868,732,-2.90151,-28.8545
6,29,-1.67102,733,128.409,0,-4.78128,-47.5481,205.292,733,-2.90151,-28.8545
6,29,-1.67102,734,108.541,0,-4.78128,-47.5481,205.716,734,-2.90151,-28.8545
6,29,-1.67102,735,39.6468,0,-4.78128,-47.5481,206.14,735,-2.90151,-28.8545
6,29,-1.67102,736,21.0488,0,-4.78128,-47.5481,206.564,736,-2.90151,-28.8545
6,29,-1.67102,738,34.314,0,-4.78128,-47.5481,207.412,738,-2.90151,-28.8545
6,29,-1.67102,739,53.6182,0,-4.78128,-47.5481,207.836,739,-2.90151,-28.8545
6,29,-1.67102,740,86.4159,0,-4.78128,-47.5481,208.26,740,-2.90151,-28.8545
6,29,-1.67102,741,275.829,0,-4.78128,-47.5481,208.684,741,-2.90151,-28.8545
6,29,-1.67102,742,290.947,0,-4.78128,-47.5481,209.108,742,-2.90151,-28.8545
6,29,-1.67102,743,55.9922,0,-4.78128,-47.5481,209.532,743,-2.90151,-28.8545
6,29,-1.66693,318,21.0954,0,-4.58674,-47.5673,29.332,318,-2.78345,-28.8661
6,29,-1.66693,319,23.3753,0,-4.58674,-47.5673,29.756,319,-2.78345,-28.8661
6,29,-1.66693,532,52.2358,0,-4.58674,-47.5673,120.068,532,-2.78345,-28.8661
6,29,-1.66693,713,32.781,0,-4.58674,-47.5673,196.812,713,-2.78345,-28.8661
6,29,-1.66693,714,44.1317,0,-4.58674,-47.5673,197.236,714,-2.78345,-28.8661
6,29,-1.66693,715,24.5932,0,-4.58674,-47.5673,197.66,715,-2.78345,-28.8661
6,29,-1.66693,716,26.7222,0,-4.58674,-47.5673,198.084,716,-2.78345,-28.8661
6,29,-1.66693,719,305.791,0,-4.58674,-47.5673,199.356,719,-2.78345,-28.8661
6,29,-1.66693,720,420.794,0,-4.58674,-47.5673,199.78,720,-2.78345,-28.8661
6,29,-1.66693,721,448.859,0,-4.58674,-47.5673,200.204,721,-2.78345,-28.8661
6,29,-1.66693,722,209.639,0,-4.58674,-47.5673,200.628,722,-2.78345,-28.8661
6,29,-1.66693,723,150.465,0,-4.58674,-47.5673,201.052,723,-2.78345,-28.8661
6,29,-1.66693,724,156.36,0,-4.58674,-47.5673,201.476,724,-2.78345,-28.8661
6,29,-1.66693,725,162.351,0,-4.58674,-47.5673,201.9,725,-2.78345,-28.8661
6,29,-1.66693,726,100.426,0,-4.58674,-47.5673,202.324,726,-2.78345,-28.8661
6,29,-1.66693,727,125.632,0,-4.58674,-47.5673,202.748,727,-2.78345,-28.8661
6,29,-1.66693,728,98.2939,0,-4.58674,-47.5673,203.172,728,-2.78345,-28.8661
6,29,-1.66693,729,85.6213,0,-4.58674,-47.5673,203.596,729,-2.78345,-28.8661
6,29,-1.66693,730,86.8625,0,-4.58674,-47.5673,204.02,730,-2.78345,-28.8661
6,29,-1.66693,731,71.2218,0,-4.58674,-47.5673,204.444,731,-2.78345,-28.8661
6,29,-1.66693,732,112.45,0,-4.58674,-47.5673,204.868,732,-2.78345,-28.8661
6,29,-1.66693,733,116.352,0,-4.58674,-47.5673,205.292,733,-2.78345,-28.8661
6,29,-1.66693,734,77.3214,0,-4.58674,-47.5673,205.716,734,-2.78345,-28.8661
6,29,-1.66693,735,31.7536,0,-4.58674,-47.5673,206.14,735,-2.78345,-28.8661
6,29,-1.66693,738,37.3897,0,-4.58674,-47.5673,207.412,738,-2.78345,-28.8661
6,29,-1.66693,739,70.7914,0,-4.58674,-47.5673,207.836,739,-2.78345,-28.8661
6,29,-1.66693,740,40.7361,0,-4.58674,-47.5673,208.26,740,-2.78345,-28.8661
6,29,-1.66693,741,185.271,0,-4.58674,-47.5673,208.684,741,-2.78345,-28.8661
6,29,-1.66693,742,179.873,0,-4.58674,-47.5673,209.108,742,-2.78345,-28.8661
6,29,-1.66693,743,30.1867,0,-4.58674,-47.5673,209.532,743,-2.78345,-28.8661
6,29,-1.66283,67,31.548,0,-4.39212,-47.5856,-77.092,67,-2.66535,-28.8773
6,29,-1.66283,68,34.9126,0,-4.39212,-47.5856,-76.668,68,-2.66535,-28.8773
6,29,-1.66283,75,22.2756,0,-4.39212,-47.5856,-73.7,75,-2.66535,-28.8773
6,29,-1.66283,76,38.4147,0,-4.39212,-47.5856,-73.276,76,-2.66535,-28.8773
6,29,-1.66283,77,35.7592,0,-4.39212,-47.5856,-72.852,77,-2.66535,-28.8773
6,29,-1.66283,78,22.021,0,-4.39212,-47.5856,-72.428,78,-2.66535,-28.8773
6,29,-1.66283,87,25.316,0,-4.39212,-47.5856,-68.612,87,-2.66535,-28.8773
6,29,-1.66283,318,21.0277,0,-4.39212,-47.5856,29.332,318,-2.66535,-28.8773
6,29,-1.66283,319,42.3157,0,-4.39212,-47.5856,29.756,319,-2.66535,-28.8773
6,29,-1.66283,531,62,0,-4.39212,-47.5856,119.644,531,-2.66535,-28.8773
6,29,-1.66283,532,495.86,0,-4.39212,-47.5856,120.068,532,-2.66535,-28.8773
6,29,-1.66283,533,152.623,0,-4.39212,-47.5856,120.492,533,-2.66535,-28.8773
6,29,-1.66283,702,41.0018,0,-4.39212,-47.5856,192.148,702,-2.66535,-28.8773
6,29,-1.66283,703,43.5703,0,-4.39212,-47.5856,192.572,703,-2.66535,-28.8773
6,29,-1.66283,704,153.099,0,-4.39212,-47.5856,192.996,704,-2.66535,-28.8773
6,29,-1.66283,705,524.076,0,-4.39212,-47.5856,193.42,705,-2.66535,-28.8773
6,29,-1.66283,706,169.935,0,-4.39212,-47.5856,193.844,706,-2.66535,-28.8773
6,29,-1.66283,707,33.9698,0,-4.39212,-47.5856,194.268,707,-2.66535,-28.8773
6,29,-1.66283,708,35.9806,0,-4.39212,-47.5856,194.692,708,-2.66535,-28.8773
6,29,-1.66283,709,129.151,0,-4.39212,-47.5856,195.116,709,-2.66535,-28.8773
6,29,-1.66283,710,85.7242,0,-4.39212,-47.5856,195.54,710,-2.66535,-28.8773
6,29,-1.66283,711,46.6187,0,-4.39212,-47.5856,195.964,711,-2.66535,-28.8773
6,29,-1.66283,712,52.9848,0,-4.39212,-47.5856,196.388,712,-2.66535,-28.8773
6,29,-1.66283,713,87.5236,0,-4.39212,-47.5856,196.812,713,-2.66535,-28.8773
6,29,-1.66283,714,38.6029,0,-4.39212,-47.5856,197.236,714,-2.66535,-28.8773
6,29,-1.66283,718,69.8276,0,-4.39212,-47.5856,198.932,718,-2.66535,-28.8773
6,29,-1.66283,719,241.02,0,-4.39212,-47.5856,199.356,719,-2.66535,-28.8773
6,29,-1.66283,720,527.562,0,-4.39212,-47.5856,199.78,720,-2.66535,-28.8773
6,29,-1.66283,721,553.739,0,-4.39212,-47.5856,200.204,721,-2.66535,-28.8773
6,29,-1.66283,722,318.458,0,-4.39212,-47.5856,200.628,722,-2.66535,-28.8773
6,29,-1.66283,723,288.151,0,-4.39212,-47.5856,201.052,723,-2.66535,-28.8773
6,29,-1.66283,724,462.199,0,-4.39212,-47.5856,201.476,724,-2.66535,-28.8773
6,29,-1.66283,725,400.522,0,-4.39212,-47.5856,201.9,725,-2.66535,-28.8773
6,29,-1.66283,726,388.546,0,-4.39212,-47.5856,202.324,726,-2.66535,-28.8773
6,29,-1.66283,727,371.135,0,-4.39212,-47.5856,202.748,727,-2.66535,-28.8773
6,29,-1.66283,728,239.271,0,-4.39212,-47.5856,203.172,728,-2.66535,-28.8773
6,29,-1.66283,729,330.427,0,-4.39212,-47.5856,203.596,729,-2.66535,-28.8773
6,29,-1.66283,730,273.96,0,-4.39212,-47.5856,204.02,730,-2.66535,-28.8773
6,29,-1.66283,731,269.638,0,-4.39212,-47.5856,204.444,731,-2.66535,-28.8773
6,29,-1.66283,732,432.299,0,-4.39212,-47.5856,204.868,732,-2.66535,-28.8773
6,29,-1.66283,733,383.262,0,-4.39212,-47.5856,205.292,733,-2.66535,-28.8773
6,29,-1.66283,734,201.283,0,-4.39212,-47.5856,205.716,734,-2.66535,-28.8773
6,29,-1.66283,735,130.644,0,-4.39212,-47.5856,206.14,735,-2.66535,-28.8773
6,29,-1.66283,736,88.2435,0,-4.39212,-47.5856,206.564,736,-2.66535,-28.8773
6,29,-1.66283,737,108.575,0,-4.39212,-47.5856,206.988,737,-2.66535,-28.8773
6,29,-1.66283,738,365.543,0,-4.39212,-47.5856,207.412,738,-2.66535,-28.8773
6,29,-1.66283,739,641.346,0,-4.39212,-47.5856,207.836,739,-2.66535,-28.8773
6,29,-1.66283,740,247.734,0,-4.39212,-47.5856,208.26,740,-2.66535,-28.8773
6,29,-1.66283,741,329.946,0,-4.39212,-47.5856,208.684,741,-2.66535,-28.8773
6,29,-1.66283,742,165.402,0,-4.39212,-47.5856,209.108,742,-2.66535,-28.8773
6,29,-1.66283,743,41.5162,0,-4.39212,-47.5856,209.532,743,-2.66535,-28.8773
6,29,-1.66283,744,27.1628,0,-4.39212,-47.5856,209.956,744,-2.66535,-28.8773
6,29,-1.66283,745,23.0567,0,-4.39212,-47.5856,210.38,745,-2.66535,-28.8773
6,29,-1.65874,54,40.0294,0,-4.19743,-47.6032,-82.604,54,-2.5472,-28.8879
6,29,-1.65874,55,60.5807,0,-4.19743,-47.6032,-82.18,55,-2.5472,-28.8879
6,29,-1.65874,56,50.3436,0,-4.19743,-47.6032,-81.756,56,-2.5472,-28.8879
6,29,-1.65874,57,35.863,0,-4.19743,-47.6032,-81.332,57,-2.5472,-28.8879
6,29,-1.65874,58,44.1125,0,-4.19743,-47.6032,-80.908,58,-2.5472,-28.8879
6,29,-1.65874,59,37.4431,0,-4.19743,-47.6032,-80.484,59,-2.5472,-28.8879
6,29,-1.65874,62,23.3643,0,-4.19743,-47.6032,-79.212,62,-2.5472,-28.8879
6,29,-1.65874,63,38.3737,0,-4.19743,-47.6032,-78.788,63,-2.5472,-28.8879
6,29,-1.65874,64,31.5899,0,-4.19743,-47.6032,-78.364,64,-2.5472,-28.8879
6,29,-1.65874,66,28.613,0,-4.19743,-47.6032,-77.516,66,-2.5472,-28.8879
6,29,-1.65874,67,101.662,0,-4.19743,-47.6032,-77.092,67,-2.5472,-28.8879
6,29,-1.65874,68,208.718,0,-4.19743,-47.6032,-76.668,68,-2.5472,-28.8879
6,29,-1.65874,69,109.118,0,-4.19743,-47.6032,-76.244,69,-2.5472,-28.8879
6,29,-1.65874,70,49.8168,0,-4.19743,-47.6032,-75.82,70,-2.5472,-28.8879
6,29,-1.65874,71,31.6003,0,-4.19743,-47.6032,-75.396,71,-2.5472,-28.8879
6,29,-1.65874,72,24.1599,0,-4.19743,-47.6032,-74.972,72,-2.5472,-28.8879
6,29,-1.65874,73,41.675,0,-4.19743,-47.6032,-74.548,73,-2.5472,-28.8879
6,29,-1.65874,74,30.4976,0,-4.19743,-47.6032,-74.124,74,-2.5472,-28.8879
6,29,-1.65874,75,37.1887,0,-4.19743,-47.6032,-73.7,75,-2.5472,-28.8879
6,29,-1.65874,76,46.0138,0,-4.19743,-47.6032,-73.276,76,-2.5472,-28.8879
6,29,-1.65874,77,45.9846,0,-4.19743,-47.6032,-72.852,77,-2.5472,-28.8879
6,29,-1.65874,78,49.9588,0,-4.19743,-47.6032,-72.428,78,-2.5472,-28.8879
6,29,-1.65874,79,25.9916,0,-4.19743,-47.6032,-72.004,79,-2.5472,-28.8879
6,29,-1.65874,81,43.3505,0,-4.19743,-47.6032,-71.156,81,-2.5472,-28.8879
6,29,-1.65874,82,41.3727,0,-4.19743,-47.6032,-70.732,82,-2.5472,-28.8879
6,29,-1.65874,83,38.3644,0,-4.19743,-47.6032,-70.308,83,-2.5472,-28.8879
6,29,-1.65874,84,35.3155,0,-4.19743,-47.6032,-69.884,84,-2.5472,-28.8879
6,29,-1.65874,85,24.2309,0,-4.19743,-47.6032,-69.46,85,-2.5472,-28.8879
6,29,-1.65874,86,22.0037,0,-4.19743,-47.6032,-69.036,86,-2.5472,-28.8879
6,29,-1.65874,87,41.7759,0,-4.19743,-47.6032,-68.612,87,-2.5472,-28.8879
6,29,-1.65874,532,140.18,0,-4.19743,-47.6032,120.068,532,-2.5472,-28.8879
6,29,-1.65874,533,46.1006,0,-4.19743,-47.6032,120.492,533,-2.5472,-28.8879
6,29,-1.65874,703,45.2877,0,-4.19743,-47.6032,192.572,703,-2.5472,-28.8879
6,29,-1.65874,704,55.8775,0,-4.19743,-47.6032,192.996,704,-2.5472,-28.8879
6,29,-1.65874,705,103.536,0,-4.19743,-47.6032,193.42,705,-2.5472,-28.8879
6,29,-1.65874,706,39.7673,0,-4.19743,-47.6032,193.844,706,-2.5472,-28.8879
6,29,-1.65874,709,40.6695,0,-4.19743,-47.6032,195.116,709,-2.5472,-28.8879
6,29,-1.65874,710,31.8782,0,-4.19743,-47.6032,195.54,710,-2.5472,-28.8879
6,29,-1.65874,712,34.7257,0,-4.19743,-47.6032,196.388,712,-2.5472,-28.8879
6,29,-1.65874,713,67.8445,0,-4.19743,-47.6032,196.812,713,-2.5472,-28.8879
6,29,-1.65874,718,27.4933,0,-4.19743,-47.6032,198.932,718,-2.5472,-28.8879
6,29,-1.65874,719,42.5427,0,-4.19743,-47.6032,199.356,719,-2.5472,-28.8879
6,29,-1.65874,720,134.794,0,-4.19743,-47.6032,199.78,720,-2.5472,-28.8879
6,29,-1.65874,721,104.292,0,-4.19743,-47.6032,200.204,721,-2.5472,-28.8879
